Response,TopicA,PercA,TopicB,PercB,TopicC,PercC
"questions, asked too much detail of past history that i don't remember, got frustrated and stopped.",2,0.9938399791717529,,,,
really. it just takes too long. it takes too long. too many questions that i really can't answer on. 72 years old going on 73. and it just too many questions on there. mhm.,2,0.9958781003952026,,,,
"receiving mail copies is no longer, uh, a good option for me. uh, most of the mail is trash that comes to this residence. uh, i prefer to complete maybe something. a survey on, uh, electronically on our website. and i feel like the study should have modernised with the times right now and established for its volunteers an account online where things are a little bit more transparent. we see what's going in. what's going out. i just do not like the mail survey, old style.",0,0.10976902395486832,1.0,0.8890637755393982,,
redundancy. nothing's changed. too much information.,2,0.9878127574920654,,,,
"repeat of old, consistent repeat of old questions. so answering the same questions over and over and over again, um, i just got tired of answering the same question over and over again, um, instead of the new information you know, in the past year, in the past two years since i filled it out last, um, filling up the same information over and over and over again isn't gonna provide you any new information. um, and that's why",2,0.9979979395866394,,,,
"right now. right? so we pass my edgar. hey, goodbye. i don't see you tomorrow, so anyway, so the new room it's about do you believe in, like, do you believe we're the only one in universe? because i don't. i think it's so many galaxies, is it? you know, the it should be more lives, you know? so okay, so this new room, right, that i'm cleaning right now it's all about all about the jupiter mars saturn sun. so my favorite one, is it you picture? hold on. that's the thing. when you say jupiter, nothing happened. but when you get closer to that money can, you know, manic un so closer to american and you say you yeah. can you hear it? hold on. you you you do do do do do. i'm freaking out. yeah, well, anyway, so i i'm so excited to see about your proposition. so come on. so i'm sorry. my mouth, i'm i feel like i'm a freaking, like, being lonely all my life until you call. look, hole. yeah. hello. i'm so sorry for interrupting you. i've got to the new to this room, and i always, you know, like i always wanted to do this. always wanted to. this. i'm going to do something. just doesn't judge me. can you hear them? it's my leg beam is my pachulia. he always gave me double burrito, so i paid for 50%. you know, like only half free. i pay half. he gave me half free because like he's a cool, cool dude hold. and every single time he's gonna give me some stuff for free. hold on, it's coming again. don't worry about it. i'm sorry. kind of like no. sorry. but anyways, every single time when i get my breath for free, i will say mhm.",0,0.9993730187416077,,,,
security concerns.,0,0.013251893222332,1.0,0.9634676575660706,2.0,0.02328050322830677
"sending back mails forms is difficult. an email with a website to put this information in would be much more convenient and less lucky for me to forget. and also, i would have it with me. and i could do it if i had a few minutes while i was waiting on someone so it would be more convenient. um, i guess that's it. thank you.",1,0.7595534920692444,2.0,0.2393323928117752,,
"seven years ago, i was diagnosed with cancer.",1,0.9752110242843628,2.0,0.0157969631254673,,
she change of address?,0,0.025170298293232918,1.0,0.930611252784729,2.0,0.04421837627887726
"shortly after i initially signed up for the surveys, my mother passed from ovarian cancer, and i was not comfortable at that time completing surveys.",1,0.9936323761940002,,,,
shortly after signing up to be a part of the study. i was diagnosed with cancer and did not feel like i was a candidate anymore to participate in the study.,1,0.9923728108406067,,,,
"show, uh, more so time, um, like a position. you know, the family and social plugs. um, okay, precious. you are completely grossing what we're doing.",0,0.9944762587547302,,,,
sickness.,0,0.924877405166626,1.0,0.030884888023138046,2.0,0.044237684458494186
"so i think it's a combination of i'm not sure if i've received all the surveys and, um maybe forgetting. um, but i would be happy if you sent me a survey to fill it out at this point. thank you.",1,0.5069600343704224,2.0,0.4913036525249481,,
so it was mostly completed and then i felt like it was too late.,2,0.9878138899803162,,,,
"so much of the information on all of the surveys is repetitive, and it is so hard to go back and, you know, go back through your history even as to when you were a teenager. and all of that was filled out at least once or twice on the original surveys, and to have to repeat those same questions over and over again. seems to me it just is is just very difficult.",2,0.9971829652786255,,,,
"so over the years when i've gotten those surveys initially, i wanted to go online to complete them, and then after amount of time, a certain amount of time lapse and i forgot to go online to do it, then i would misplace the paperwork with, like the, you know, log in credentials or, you know, code or what have you. and then i would try to do the written version, and then i would misplace the written version. so if someone could reach out to me, um, and let me know how i can, you know, get back into the mix and get that done. that would be outstanding. i can be reached at 616915 2716 if someone could personally reach out to me or my email address ray marshall, 59 at gmail dot com r a y m a r s h a l l 59 at gmail dot com thank you",1,0.9989304542541504,,,,
"some of the questions went back as far as 40 years, and i could not remember. it seems to me it was about my pregnancies or something like that, and i could not recall. so i thought, rather than give you information, that might not be true. i just decided to just continue my, uh, participation in the surveys. thank you.",0,0.13040649890899658,2.0,0.8682793974876404,,
some of the survey questions were more intimate or invasive than i would have liked to have answered.,2,0.991240918636322,,,,
"some of the surveys asked personal questions much more personal than i care to, um, to send in.",2,0.9931640028953552,,,,
"sorry. i just got lazy. each time i came in, i thought, i'm going to complete them. but they are time consuming. and after a while, i just never bothered. completed, and i still have them. i've never thrown them away. always intended it to to do them. but of course i haven't. so i guess the only answer is laziness. sorry about that.",2,0.9973048567771912,,,,
started a new job been in and out of town. i haven't had the time.,1,0.984911322593689,,,,
sure it was completed and we emailed.,1,0.9752147197723389,2.0,0.015794580802321434,,
survey was completed incent.,1,0.011029140092432499,2.0,0.9799785017967224,,
"survey. lengthy, too detailed requires records that i no longer have.",2,0.9898081421852112,,,,
"surveys are very lengthy, and it would be beneficial to see something more sustain cte that can be quickly populated.",1,0.9923718571662903,,,,
surveys too long.,0,0.01324863824993372,1.0,0.01624947413802147,2.0,0.9705018401145935
surveys were completed and returned in the envelope in which they were address back.,1,0.2314460128545761,2.0,0.763976514339447,,
"surveys were only about my behaviors. never, ever did i get a survey that actually question my current health, whether i had cancer when i was being treated for cancer or anything, it was just a repetitive sociological experiment asking about my behaviors.",2,0.9969024658203125,,,,
"the amount of time i've needed to complete it was more than i was expecting. i started working on one of the surveys, and i still have about four pages left to complete.",2,0.9955859780311584,,,,
"the history from when i was young, it was very detailed and i do not remember accurately what i put on the first survey, so i don't want to submit false information.",2,0.9948570132255554,,,,
the last one i did was too long and complicated.,2,0.9848509430885315,,,,
"the last. the last survey i received in 2015 was when i was having meningitis and having to have brain surgery myself. so to fix the whole of my soul, so i didn't have time to do it or the mindset to read it. i haven't received any others after that point.",1,0.9954924583435059,,,,
"the process were filled out, the forum was too lengthy, and i, uh, never dedicated the time to do it.",2,0.9923198223114014,,,,
"the question was were repetitive, and some of them were. i just didn't have answers, for it's been some of the questions were just so long ago that i couldn't even remember answers for.",2,0.9923213124275208,,,,
the questions are repetitive.,0,0.013249128125607967,1.0,0.01625007577240467,2.0,0.9705007672309875
"the questions were very vague, and we're asking me to recall how much weight i have lost. i was in my teens, and it didn't seem very, um, accurate for me to be recalling something from 30 years ago.",2,0.9958778619766235,,,,
"the right person. i got it sometimes, you know? yeah, it's it's a mess. just reaching that is a new technologies, you know, we're using, like, um, um, batteries. and now we had formed. and sometimes when the batteries, uh, like getting low, you know, like it starts crossing the line back and forth, back and forth. but i got it. i got it. hold on one second. i'm gonna transfer. transfer you to the right person. okay. thank you for your patience. stay on the line to continue in english, please. press 18 thank you for calling. how can i help you? hey. ah, didn't i just did i just talk to you?",0,0.998563826084137,,,,
"the survey is, uh, fairly lengthy and unfortunately with, uh, family and work, um, i just haven't had the opportunity to sit down in a block of time to answer all the different questions.",1,0.19729328155517578,2.0,0.8009701371192932,,
the survey looked too long to be completed in shorter time.,2,0.9898084402084351,,,,
the survey questionnaire was just too lengthy for me to take the time to complete it. there was just too many questions and it was overwhelming.,2,0.992321252822876,,,,
"the survey seemed redundant and asking questions about exercise and how much how many minutes and, uh, i ended buried from week to week, so it was really hard to come up with a a true answer.",2,0.9967405796051025,,,,
"the surveys i remember receiving and looking at were asking for specific information. um, from the medical record that i did not have available, um",2,0.9948571920394897,,,,
"the surveys are a bit complicated, um, asking for specific information that is difficult to recall, uh, and and, um, and just quite involved and take up a fair amount of time.",2,0.996359646320343,,,,
the surveys are just much too long.,1,0.011026997119188309,2.0,0.9799823760986328,,
the surveys are just to long to fill out too timely.,2,0.9848489761352539,,,,
"the surveys are so detailed and ask so many specific questions that i don't feel able to give you the exact answers for all of the tons of questions you were answering asking. so, uh, so i haven't filled it out. um",2,0.9965608716011047,,,,
the surveys are too long. they need to be short. and i don't have that much time. i am working full time over the course of years and now i am working as a disaster worker with the covet unit. i don't have time for these long surveys there. too long. you gotta find a way to shorten them.,2,0.9974164366722107,,,,
"the surveys came, i wasn't able to do them online, so i there was always a problem with getting on, so i just stopped trying.",2,0.9931640028953552,,,,
"the surveys did seem to take a lot of time, but i did one day sit down at the computer and link to try to do it online, and i was told it was no longer supported, so i couldn't do it. but if you send it to me again, i'll make the effort to do it.",0,0.08022613823413849,2.0,0.9178792238235474,,
"the surveys just take too long, period.",2,0.984851062297821,,,,
the surveys seems to be quite long and time consuming.,2,0.989808201789856,,,,
"the surveys were extremely long. if there were a shorter and to the point, i would be more than glad to fill them out, it just didn't have time to sit down and do it.",2,0.9938393235206604,,,,
"the surveys were too lengthy and tedious. um, and i i would wish i had.",2,0.9898074269294739,,,,
"the surveys were too wordy, too lengthy, and i just felt that i didn't have any health issues and i wasn't a good candidate to be part of it, so i decided not to fill them out anymore.",0,0.25307199358940125,1.0,0.2606216371059418,2.0,0.4863063097000122
"the surveys were very difficult to answer with the lifestyle i have. i work two jobs and they were asking about something about walking how many steps, um, the choices were very confusing, and i had to spend way too much time thinking about those type of details in my day, when every day look different for me.",2,0.997702419757843,,,,
"the surveys were way too long. page after page after page of the same questions, that's just a different way.",2,0.9931640625,,,,
the time just got away and it was too late to send them in. and now i must have been received anymore.,0,0.48739463090896606,1.0,0.5065463185310364,,
"the, um, survey. the first follow up survey was too, uh detailed, and i could not remember well enough to answer certain aspects of it. and then, um, it seemed as though i should not, uh, do the follow up surveys since i hadn't returned the first one.",1,0.15415862202644348,2.0,0.8446309566497803,,
there are other things going on in my life.,1,0.011027186177670956,2.0,0.9799820184707642,,
there are too many questions and it's time consuming and i don't want to do it.,2,0.9848504066467285,,,,
"there was a delay in receiving the information. and after the delay, i really didn't even realize that we were in the system, so i never completed it cause i lost interest.",2,0.9948569536209106,,,,
"there was some information i didn't know all of the answers to, and then i just never completed it because i wasn't sure of what my for, for example, what? my weight was on different days because, uh, you know, different years, it's gone up and down. so i didn't understand what the point of repetitive questions were because i've already answered up to a certain point, so that's why i didn't finish it.",2,0.9974167346954346,,,,
there's too many questions asking the same thing.,1,0.011027167551219463,2.0,0.9799820780754089,,
they are just too time consuming way too much information to collect each time.,2,0.9912408590316772,,,,
they are too invasive.,0,0.025171654298901558,1.0,0.030873071402311325,2.0,0.9439552426338196
they are too long.,0,0.025169100612401962,1.0,0.03086993843317032,2.0,0.9439609050750732
they are very long.,0,0.025169100612401962,1.0,0.03086993843317032,2.0,0.9439609050750732
they became overwhelming. i have attention deficit and i also have learning disabilities. i started everyone and never could complete them.,2,0.9948561787605286,,,,
they became too invasive. there were too many questions that i did not want to answer.,2,0.9878141283988953,,,,
they came via u. s mail and i have to fill out the paperwork period. it would be better if they were sent via email so i can complete online.,2,0.9955859184265137,,,,
they just take a lot of they take too long.,2,0.9848511219024658,,,,
they seemed too long and invasive.,1,0.011027432978153229,2.0,0.9799816012382507,,
"they take a very long time. so maybe that is time. but, um, they're long, and i understand they need a lot of information, but maybe if they were, um, shorter, more frequent, that could give you the answers that you need that will make it more beneficial for me to answer.",2,0.9971830248832703,,,,
"they were in paper, they had to be mailed. it's a time to do that manually. at home. it's much easier and quicker if they could come to me. the, uh easy 123 emails. um, simplified.",1,0.9952129125595093,,,,
they were paper based and they required too much time.,2,0.9878131747245789,,,,
"they were so detailed. i didn't even always know the answers to the questions, and i just didn't take the time then it's partly time and partly because they were just so detailed and long.",2,0.994857132434845,,,,
"they were too complicated. i tried to complete the first one on computer and i had a question that i didn't know the answer to. i wanted to skip over that and move on, but i wasn't able to go back.",2,0.9955861568450928,,,,
"they were too in depth and too long to complete, um, and needing to find information that i didn't have readily available.",2,0.9931632280349731,,,,
they were too long.,0,0.025169100612401962,1.0,0.03086993843317032,2.0,0.9439609050750732
"they were very long and i would put them aside, and then i guess i would forget.",2,0.9898084402084351,,,,
they're just very lengthy and repetitive.,0,0.013249355368316174,1.0,0.016250353306531906,2.0,0.9705002903938293
they're too lengthy.,0,0.02516995556652546,1.0,0.030870988965034485,2.0,0.9439589977264404
they're too long and too confusing for me to fill out.,1,0.3626707196235657,2.0,0.6283372044563293,,
they're too long.,0,0.025169100612401962,1.0,0.03086993843317032,2.0,0.9439609050750732
things from cancer deal and i forgot to do it. i forgot to send in. the survey survey was very long.,2,0.9931640028953552,,,,
"this problem if it was red raccoon coming in and out of the drain. okay. here, here, here. okay, hold on one second. i don't don't tell me why you didn't put you on your request. that it's a freaking snake. i don't yeah. i should have sent somebody else. i yes, yeah, whatever. yeah, whatever. yeah, no problem. um, do me a favor. do you have a glass of water? anything, please. okay. thank you. know, i i i i have mike weapons. no, i have everything. what do you do you actually? yeah, i'm gonna i'm gonna i'm gonna take this snake. i'm gonna put in the back, and i'm going to bring to animal control. that's easy. is that okay? but before i'm gonna start. okay. i'm so sorry about that. oh, shit. okay, listen, i i don't deal with i don't like freaking snakes. i have that fear. when i was like, like you know, when i was a kid, i got bitten by the snake and almost die. so i have that fear. so every single time when we get request for, like, you know, snakes for for any kind of snakes i will send my partner. right. so right now, this idiot, she called me, he said, and he told me that something is moving. probably about coon idiot. there is not like, if you cannot raccoons don't make so much noise. they eat. and the ship. thank you. yeah, that's easy. so, um okay. would you mind to hold my cell phone? okay. okay. you know what you might want to do? you might want to, um, just reaching the top there and close the drain because he was coming in and out of that. i didn't want to reach in because i don't do snakes, but if you just close it, just reach in. if you just do you want by, you just put your hand right next to the thing and and, um yeah, just drink so you can get out again. okay, hold on one second, okay? i'll stay with me. i just let me take care of this bullshit, and you can you can tell me everything you want from me, and how can i help you? okay. okay. just so you got this handled because i don't actually want to be a part of this because okay. okay. alright, alright. uh, no, no, i can oh, yeah, absolutely. 100%. yeah. yeah. we have five stars on yelp. we we know. what do we do? oh, my god. i'm so freaking out right now. i'm getting sweaty. i'm getting stinky when i sweat, i stink. i hate snakes. so, anyways, um, you can i listen? i know it will be buried. you can call me tomorrow, but i would like to handle this right now with you so we can be clear on the same page, but let",0,0.9995891451835632,,,,
"this year. i haven't received a survey in the previous years. yeah, and i returned it.",2,0.9912415742874146,,,,
"time i have three kids job yard, wife obligations.",0,0.9882626533508301,,,,
"time in fact, was an issue, but also it's so very personal.",1,0.41008731722831726,2.0,0.5844394564628601,,
"time was one aspect inconvenience, and i did complete one and send it in. um, but apparently you all didn't get it or something. i don't know, but they are pretty lengthy, and i have taken the time to do them, but i don't think you've always gotten them.",2,0.9967408180236816,,,,
"time was one issue, but also, um uh, it none of it was relevant and, uh, to me at that time, and i just really didn't have time to deal with it. it would be easier if i got received it online.",1,0.9957419633865356,,,,
"time, i do not have the time to fill out the survey.",2,0.9848512411117554,,,,
time.,0,0.02516901306807995,1.0,0.030869832262396812,2.0,0.9439610838890076
"time. i'm just very busy with school and my kids. ah, in my work there, there, there, there's a lot going on, so i i just don't have a lot of time right now.",0,0.3050251007080078,1.0,0.6905519366264343,,
"together, i hey, hey, hey, hey. your mouth, sir. are you related to this person? because i think he did. i think he has something in the budget that it's illegal. you might go to jail, and you might go to how do you know this person? what? no, no, no. i'm asking you. are you related? are you been navigating him through the ocean? hey, i think we have. yeah, i think we have. like, yep. it's contraband. yep. okay. yeah, i start to yep. hey, jack. truck. your call, man. you're gonna be in trouble right now. i'm gonna truck the phone and see, like, what do you guys been doing? it's illegal. so you have to tell me right now. you have to be honest. that's the only way to go. if you want to be still, you know, like drake. hey, jack. i told you trust the phone. yeah, the on the back of the ah, the phone is, uh, full. 43 21 22. what? i didn't have time for that. fuck that shit. hello? oh, hey, what's up? you can hear me. okay. right. cool. cool. i'm, um sorry. i wasn't expecting to get a call today. uh, supposed to be my day off. i'm actually out on the water right now. i, um um on one of my canoes. uh, so it's a little loud. i can i don't know, but if you can hear me, are you good? okay. cool. alright, go ahead. what were you saying?",0,0.9992749691009521,,,,
too invasive.,0,0.02517164871096611,1.0,0.030873063951730728,2.0,0.9439552426338196
too long.,0,0.025169100612401962,1.0,0.03086993843317032,2.0,0.9439609050750732
too many questions.,0,0.02517002820968628,1.0,0.030871078372001648,2.0,0.9439588189125061
two personal questions.,1,0.011027113534510136,2.0,0.9799821376800537,,
two. not enough time. too busy.,2,0.9848507642745972,,,,
"uh, i didn't complete the surveys because i got, like, two or three surveys within several weeks of each other. so i was just kind of frustrated because, uh, it was the same questionnaire, and i had mailed it in, and then i got another one, like, within a week or two. and it was the same exact thing, so i didn't i think we're gonna get them that often.",1,0.22352324426174164,2.0,0.7755157351493835,,
"uh, i meant to say time. um, but i am expecting to be able to complete the survey that comes out in this coming year.",2,0.994857132434845,,,,
"uh, i moved, um, out of state. and, um well, several states, uh, i have been, um, incapacitated. taking care of family members who are ill and deceased now, and i just haven't had time. um, and my son was injured. i didn't have time to do any of it.",1,0.9963467717170715,,,,
"uh, i suspect i moved a couple of years ago, and they probably didn't get forwarded to my new address. um, so i'll see if i can find them or find a way to get my new address on your website.",1,0.9954929947853088,,,,
"uh, i was just way too complicated. and i'm not good at keeping track of all those different things, even for myself, so i haven't been able to do them.",2,0.9938400983810425,,,,
"uh, all the above probably postponed them, but i did complete some and send them back. assume you would have gotten them.",2,0.9923207759857178,,,,
"uh, based on my research of confidentiality, uh, by the american cancer society. i understand that, um, my confidentiality isn't fully protected.",0,0.9931081533432007,,,,
"uh, have gotten married since the survey started. and the last name is now hahn calmer. h a n k a m m e r. and i'm living in, um 3 28 harvest street. uh, middle start, illinois 62260",1,0.9970460534095764,,,,
"uh, it's hard to say exactly. i think i was busy and i put them aside. and then time went by and i thought, oh, you know, they have other people. i'm not that important in the survey, and i just and then after i hadn't answered the survey for a couple of times, i thought, well, you know, they can't use my information because i didn't fill out the surveys before, so that's kinda it's not one thing it's, i don't know. i got behind and then i figured, oh, my information wasn't gonna be helpful because i skipped some of the surveys.",2,0.9984074234962463,,,,
"uh, just a plain. i guess. it's a combination of other things. uh, my life has become quite static. and, uh, health of my, uh, traveling had to take president or anything, honestly, so i just have not had the time to do it.",0,0.9956325888633728,,,,
"uh, multiple copies received. started filling them out. uh, life change between job and home. uh, never got back to it. got file notification. thought i missed the window. uh, i am still interested, complete.",1,0.2596786320209503,2.0,0.7392072677612305,,
"uh, other thing. you took priority.",0,0.9797016382217407,2.0,0.011953148990869522,,
"uh, several job changes. uh, marriage, uh, wife with a stroke. uh, keep me a little busy.",0,0.9936341643333435,,,,
"uh, the",0,0.025169048458337784,1.0,0.930614709854126,2.0,0.044216182082891464
"uh, the last time i went to do the survey i had was over the age that i should fill it out, so it was too old.",2,0.9923211932182312,,,,
"uh, the surveys are no longer valid. uh, i didn't realize it was many surveys over the years. you can take me off your list. thank you.",0,0.3943624794483185,2.0,0.6028045415878296,,
"uh, there was a death in the family, and then after that, i i just forgot.",1,0.9812429547309875,2.0,0.011953047476708889,,
"uh, two lengthy, uh, two repetitions, uh, questions.",2,0.9923209547996521,,,,
"uh, we moved and never received them.",1,0.9812433123588562,2.0,0.01195283979177475,,
"uh, we moved from the area and also just kinda lost interest in following up my nose.",1,0.9904916882514954,,,,
"uh, you people, uh, would spend as much time and money, uh, for your, uh, cause instead of, uh, harassing people and, uh, just, uh, basically begging for money. you get a hell of a lot more done. american public is really sick and tired of all the political games that everyone wants to play. so in, uh, your best interest. don't call here again.",0,0.997750997543335,,,,
"um i assumed that they were the same survey, and the first one i got had questions that i didn't know how to answer about parenting. i don't know much about my father, so i didn't answer.",2,0.9952494502067566,,,,
"um i attempted to complete, um, a few of the surveys you guys sent. uh, they were, and i've always run out of time and trying to get, you know, other things done. i am a working mom, and as such, uh, i have a pretty long list every day of things i need to complete. i'm very interested in continuing my, uh, participation in the study. and i'd like to know if they're the other, uh, speedy ways that still surveys could be completed. and if there's anything i can do to make up any information that you guys are missing from me from the past years",2,0.9986491799354553,,,,
"um i believe i completed one or two of the surveys, but we moved in september, actually moved in june of 2000 and 19 again and then again in september of 2000 and 19. so i don't know when you mailed the last ones out, but, uh, i feel like i've completed one or two of them over the years, but i have not received anything in the last, uh, year and a half or two years.",1,0.9977390766143799,,,,
um i did complete it and send it back.,1,0.011027030646800995,2.0,0.979982316493988,,
"um i have moved twice in the last three years, and i'm pretty sure i stopped receiving them.",1,0.9923729300498962,,,,
"um i moved, but only sort of. i moved to go to graduate school, so i still get on my mail at home. but when i'm home, i haven't had the time to fill out the surveys. um, i've seen them and just not gone to them. my apologies.",1,0.9959647059440613,,,,
"um i save them to thinking i would have more time to complete them, and i just never got around to it, and then i missed the deadline.",1,0.15836971998214722,2.0,0.8391124606132507,,
"um i thought i received something that said i was no longer in the study and i thought i was getting them an error. i would like to participate. no. if that's not the case, please let me know if i can still participate.",0,0.995633065700531,,,,
"um i thought the surveys were long and they were repetitive. it was, uh, things that i had answered the first time i filled out the survey. so i think eventually i just, uh quit filling them out.",2,0.9963600635528564,,,,
"um i want to, but they make me feel anxious and sad.",0,0.9863424301147461,,,,
"um i was moving, but i would be glad to complete them now.",1,0.9849116206169128,,,,
"um i'm legally blind, and so paperwork is sort of hard for me to do. um, i actually have, uh i don't know where they are, but they're somewhere in my house. um, if you email me the service, maybe i could do it.",1,0.995492696762085,,,,
um i'm no longer interested in participating in the study.,1,0.981242835521698,2.0,0.011953124776482582,,
"um i'm not feeling well. i have a severe migraine issue and an an auto immune disease, and i just, um i'm not feeling well.",0,0.9931083917617798,,,,
"um i've heard stories from people regarding the american cancer society that they do not follow up on there, um, promises to help people that, um, are currently dealing with the disease.",0,0.9948195815086365,,,,
"um well, i retired, relocated. and, uh, that was just one of the things i never did get done.",2,0.9931634664535522,,,,
um just didn't want to take the time to complete them.,2,0.9878149032592773,,,,
um out of the country.,0,0.9604743719100952,1.0,0.016250060871243477,2.0,0.023275624960660934
um we have moved and i didn't receive them at the new with us.,1,0.984912097454071,,,,
"um well, i'm a little embarrassed to say i would kind of put them away and think i was gonna get to it, and then i didn't get to it, and so i i just didn't. but i if if you want to send one, um, i would definitely try to, um, fill it out, if i can. for the lapse. in between there, i did have some medical issues, not any of it. cancer related, and then i just kind of got family busy with family stuff. and, um, yeah, i really don't have an excuse, so i am sorry, but, um, yeah, i'm not having any cancer issues at all.",0,0.998018205165863,,,,
"um, i i may have i don't i i don't remember whether i did or not. um, i know one of the issues i have, and i want to help. i've supported cancer for many years, but i haven't been able to, uh, more recently, i'm having some financial, some financial problems, but, uh uh, so i don't know why i didn't exactly sure why i didn't complete the survey, but, uh uh, i'd be happy to complete them in the future.",0,0.21256300806999207,2.0,0.7863684296607971,,
"um, i believe i completed them. i'm not sure why i'm getting this call stating that i didn't. so, um, i know recently there wasn't any. i haven't seen anything on my way. um, but i know in the past year, i've completed something, so i'm a little bit",1,0.3241897225379944,2.0,0.6744192838668823,,
"um, i can do them again. uh, it has been very busy. uh, my husband had a kidney transplant. things are starting to return to normal. i could fill out forms if you need them.",1,0.3696647584438324,2.0,0.6284838914871216,,
"um, i didn't know i would have to complete so many, but i've been down, um, having back surgery, and it's hard for me to sit for any length of time. and i've been recovering for 19 months and i have another back surgery coming up.",1,0.6164454221725464,2.0,0.3820907175540924,,
"um, i don't like filling out surveys and some of the questions i did not know the answers to.",2,0.9912418127059937,,,,
"um, i guess i just, uh i kept putting it off and just never got it done, and probably too late or whatever, so that's my only reason.",0,0.21430955827236176,1.0,0.7812674641609192,,
"um, i'm depressed. depression gets in the way of my getting a lot of things done. your cancer survey is one of those things. if you wanna send it to me again, i'll fill it out.",2,0.9958781003952026,,,,
"um, i've i've been a patient at md. anderson. um, i have",0,0.9836686253547668,,,,
"um, mr. white had passed away.",0,0.9796992540359497,2.0,0.0119545366615057,,
"um, at the time, i wasn't, um, interested. but i am now.",2,0.9848508834838867,,,,
"um, misplaced a different location relocation.",1,0.984910786151886,,,,
until 2020. i have not been to the doctor. yeah.,0,0.5758902430534363,1.0,0.011029410175979137,2.0,0.4130803942680359
"very depressed because i had cancer and i had to have a full hysterectomy. i have no family, no brothers and sisters, parents, kids, husband. nobody. i was completely by myself. and so i just didn't want anything that reminded me of anything of cancer because i was fighting it. um, i've been in remission for two years and i'm doing better since i got the hysterectomy, but i just didn't want to see anything with the word cancer on it.",1,0.997520923614502,,,,
we have moved several times and no surveys have followed.,1,0.9849125742912292,,,,
we moved and didn't receive it.,0,0.01324865035712719,1.0,0.9634765982627869,2.0,0.023274807259440422
"we moved out of state and i never got them, and i forgot about it.",1,0.9849127531051636,,,,
"we received them and then forgot to to, uh, fill them out.",2,0.9848511219024658,,,,
"well, they seem rather long, and i really don't keep track of my time that well, so i feel like i'm i'm inadequate to fill out the questions. i i worry about them being accurate. that's why i haven't done it.",2,0.9958779215812683,,,,
"what? no beep. uh, first of all, you guys please feel free to call me in person. i do not care for speaking with automated systems at all. this is phyllis harker, who is very much willing to continue participation. phone number 77342082652 years ago, i went through, um, some very, uh, traumatic and dramatic circumstances. and, uh, i it was a combination of me forgetting and me not having time available and then forgetting again. i do apologize. you guys. thank you so much.",0,0.9978659152984619,,,,
"when i got them, i just didn't sit down and take the time to do the survey. um, i i guess i thought it was just gonna be less work when i signed up to do it the first time.",2,0.995586097240448,,,,
"when i received the survey, it would be not at a good time and the survey is way too long. way too long. it's way too long, so i would start it and then i'd have to do work and just not complete it and forget too long, and then i would forget to do it.",2,0.9969030618667603,,,,
"when i went for the initial screening, uh, the, uh, so called nurses that were taking blood. i had three attempts to draw blood and could not do it. i regularly have blood tests a couple of times a year with no problem. uh, but i have to being stuck with a needle three times, which is something i don't appreciate. anyway, um, i had to give up and not being able to participate fully. i don't feel any value in doing anything, uh, in the study, um, and i i feel strongly about fighting cancer, having lost both parents to cancer, but, um, i was upset that i was not fully able to, uh, participate because of the inadequacy of the people drawing blood.",1,0.9986005425453186,,,,
"when the surveys come in the mail. i seems like i'm always in the middle of something crazy, busy, and then i don't get it done, and then by the time i get back to it, i assume that it's too late.",2,0.9961338639259338,,,,
who change of address.,0,0.025170298293232918,1.0,0.930611252784729,2.0,0.04421837627887726
"with family responsibilities, job situations. it's not high on my priority list.",0,0.9882630705833435,,,,
with identity theft going around. i don't sell anything out online or in the mail.,1,0.990491509437561,,,,
"within the first one or two evaluations or surveys, i was diagnosed with cancer.",1,0.9873800873756409,,,,
"work and family. very busy. well, let me do my blood and everything.",1,0.9891552925109863,,,,
working lots of overtime.,1,0.9752112627029419,2.0,0.015796782448887825,,
would be better electronic.,0,0.9731761813163757,1.0,0.01102799829095602,2.0,0.01579585112631321
"years ago. when i came in for the study, they were not able to draw blood, so it was a mood point. as far as i was concerned, i don't want to receive the surveys. i was never tested, and i'd like you to stop calling me.",1,0.9954929351806641,,,,
you are where you're calling from and how i can help you today. thank you.,0,0.9797009825706482,2.0,0.011953542940318584,,
